,schID,Year,leaID,School_Name,School_level,EIN1,Org_name1,Org_code1,Rev1,EIN2,Org_name2,Org_code2,Rev2,EIN3,Org_name3,Org_code3,Rev3,EIN4,Org_name4,Org_code4,Rev4,EIN5,Org_name5,Org_code5,Rev5,EIN6,Org_name6,Org_code6,Rev6,EIN7,Org_name7,Org_code7,Rev7,EIN8,Org_name8,Org_code8,Rev8,TotRev,ANYbig,ANYhuge,ANYenormous,ANYenormous2,ANYalive,PTAalive,PTOalive,BOOSTalive,OTHERalive
4541,807,2019,3702310,east iredell middle,middle,463257470.0,west iredell middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
13984,807,2020,3702310,East Iredell Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15318,807,2021,3702310,East Iredell Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,808,2016,3703120,NF Woods Adv Tech and Arts Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10466,808,2017,3703120,NF Woods Campus,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11787,808,2018,3703120,NF Woods Campus,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13106,808,2019,3703120,NF Woods Campus,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,808,2020,3703120,NF Woods Campus,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15744,808,2021,3703120,NF Woods Campus,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,810,2016,3702370,cooper elementary,primary,561824296.0,cooper elementary school pta,1.0,51953.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,51953.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1776,810,2017,3702370,cooper academy,primary,561824296.0,cooper elementary school pta,1.0,51953.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,51953.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3161,810,2018,3702370,cooper academy,primary,561824296.0,cooper elementary school pta,1.0,173837.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,173837.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4542,810,2019,3702370,cooper academy,primary,561824296.0,cooper elementary school pta,1.0,173837.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,173837.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5951,810,2020,3702370,cooper academy,primary,561824296.0,cooper elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7361,810,2021,3702370,cooper academy,primary,561824296.0,cooper elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9400,811,2016,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,811,2017,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032,811,2018,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13344,811,2019,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14676,811,2020,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15992,811,2021,3702370,Selma Middle School,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,812,2016,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1777,812,2017,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3162,812,2018,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4543,812,2019,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5952,812,2020,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7362,812,2021,3702880,jamesville elementary,primary,593819388.0,jamesville elementary school ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
359,813,2016,3702970,crown point elementary,primary,561823444.0,crown point elem school pta,1.0,31463.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31463.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1778,813,2017,3702970,crown point elementary,primary,561823444.0,crown point elem school pta,1.0,31463.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31463.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3163,813,2018,3702970,crown point elementary,primary,561823444.0,crown point elem school pta,1.0,25123.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,25123.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4544,813,2019,3702970,crown point elementary,primary,561823444.0,pta north carolina congress,,25123.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,25123.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5953,813,2020,3702970,crown point elementary,primary,561823444.0,crown point elem school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7363,813,2021,3702970,crown point elementary,primary,561823444.0,crown point elem school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,814,2016,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto,2.0,14139.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,14139.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1779,814,2017,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto,2.0,9030.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,9030.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3164,814,2018,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto,2.0,9030.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,9030.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4545,814,2019,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto,2.0,9030.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,9030.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5954,814,2020,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7364,814,2021,3701920,alamance elementary,primary,465638034.0,alamance elementary school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
361,816,2016,3701920,southern guilford middle,middle,561684328.0,southern guilford middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1780,816,2017,3701920,southern guilford middle,middle,561684328.0,southern guilford middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12084,816,2018,3701920,Southern Guilford Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13399,816,2019,3701920,Southern Guilford Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14730,816,2020,3701920,Southern Guilford Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16047,816,2021,3701920,Southern Guilford Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,817,2016,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1781,817,2017,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3165,817,2018,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4546,817,2019,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5955,817,2020,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7365,817,2021,3701920,allen jay elementary,primary,561379373.0,allen jay elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,818,2016,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1782,818,2017,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3166,818,2018,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4547,818,2019,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5956,818,2020,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7366,818,2021,3701920,brightwood elementary,primary,561380731.0,brightwood elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
364,819,2016,3701920,monticello-brown summit elem,primary,452054636.0,monticello brown summit elementary pto,2.0,0.0,474488964.0,mbse eagles pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1783,819,2017,3701920,monticello-brown summit elem,primary,452054636.0,monticello brown summit elementary pto,2.0,0.0,474488964.0,mbse eagles pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3167,819,2018,3701920,monticello-brown summit elem,primary,474488964.0,mbse eagles pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4548,819,2019,3701920,monticello-brown summit elem,primary,474488964.0,mbse eagles pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5957,819,2020,3701920,monticello-brown summit elem,primary,474488964.0,mbse eagles pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7367,819,2021,3701920,monticello-brown summit elem,primary,474488964.0,mbse eagles pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,820,2016,3701920,colfax elementary,primary,561358323.0,colfax elementary pta,1.0,49175.0,474719214.0,colfax elementary school parent teacher organization,2.0,55636.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,104811.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1784,820,2017,3701920,colfax elementary,primary,474719214.0,colfax elementary school parent teacher organization,2.0,67947.0,561358323.0,pta north carolina congress colfax elementary pta,,49175.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,117122.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3168,820,2018,3701920,colfax elementary,primary,474719214.0,colfax elementary school parent teacher organization,2.0,55636.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,55636.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4549,820,2019,3701920,colfax elementary,primary,474719214.0,colfax elementary school parent teacher organization,2.0,58475.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,58475.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5958,820,2020,3701920,colfax elementary,primary,474719214.0,colfax elementary school parent teacher organization ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7368,820,2021,3701920,colfax elementary,primary,474719214.0,colfax elementary school parent teacher organization ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8772,821,2016,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,821,2017,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,821,2018,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12689,821,2019,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13997,821,2020,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15330,821,2021,3701920,Eastern Guilford High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,822,2016,3701920,florence elementary,primary,561684344.0,florence elementary school pta,1.0,29821.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,29821.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1785,822,2017,3701920,florence elementary,primary,561684344.0,florence elementary school pta,1.0,30995.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,30995.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3169,822,2018,3701920,florence elementary,primary,561684344.0,florence elementary school pta,1.0,28636.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,28636.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4550,822,2019,3701920,florence elementary,primary,561684344.0,florence elementary school pta,1.0,33656.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,33656.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5959,822,2020,3701920,florence elementary,primary,561684344.0,florence elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7369,822,2021,3701920,florence elementary,primary,561684344.0,florence elementary school pta PTA North Carolina Congress,1.0,27072,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,27072.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
367,823,2016,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta,1.0,12613.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,12613.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1786,823,2017,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta,1.0,7436.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,7436.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3170,823,2018,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta,1.0,7436.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,7436.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4551,823,2019,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta,1.0,7436.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,7436.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5960,823,2020,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7370,823,2021,3701920,gibsonville elementary,primary,566056764.0,gibsonville elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
368,824,2016,3701920,guilford middle,middle,561484032.0,guilford middle pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1787,824,2017,3701920,western guilford middle,middle,561484032.0,guilford middle pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3171,824,2018,3701920,western guilford middle,middle,561484032.0,western guilford middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4552,824,2019,3701920,western guilford middle,middle,561484032.0,western guilford middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5961,824,2020,3701920,western guilford middle,middle,561484032.0,western guilford middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7371,824,2021,3701920,western guilford middle,middle,561484032.0,western guilford middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
369,825,2016,3701920,guilford elementary,primary,561617209.0,guilford elem pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1788,825,2017,3701920,guilford elementary,primary,561617209.0,guilford elem pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3172,825,2018,3701920,guilford elementary,primary,561617209.0,guilford elem pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4553,825,2019,3701920,guilford elementary,primary,561617209.0,guilford elem pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5962,825,2020,3701920,guilford elementary,primary,561617209.0,guilford elem pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7372,825,2021,3701920,guilford elementary,primary,561617209.0,guilford elem pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
370,826,2016,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1789,826,2017,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3173,826,2018,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4554,826,2019,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5963,826,2020,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7373,826,2021,3701920,jamestown elementary,primary,561392957.0,jamestown elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
371,827,2016,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta,1.0,9288.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,9288.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1790,827,2017,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta,1.0,9288.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,9288.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3174,827,2018,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4555,827,2019,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5964,827,2020,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7374,827,2021,3701920,jamestown middle,middle,561539615.0,jamestown middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
372,828,2016,3701920,jesse wharton elem,primary,581333704.0,jesse wharton elementary school pta,1.0,31491.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31491.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1791,828,2017,3701920,jesse wharton elem,primary,581333704.0,jesse wharton elementary school pta,1.0,31491.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31491.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3175,828,2018,3701920,jesse wharton elem,primary,581333704.0,jesse wharton elementary school pta,1.0,31491.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31491.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4556,828,2019,3701920,jesse wharton elem,primary,581333704.0,jesse wharton elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5965,828,2020,3701920,jesse wharton elem,primary,581333704.0,jesse wharton elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
